symbol,timestamp,open,high,low,close,volume,trade_count,vwap
COST,2022-02-16 05:00:00+00:00,511.49,514.55,501.71,512.4,1931704.0,58129.0,509.769981
COST,2022-02-17 05:00:00+00:00,509.64,518.21,507.03,515.01,2314946.0,58593.0,514.230655
COST,2022-02-18 05:00:00+00:00,514.89,517.9,510.3305,512.67,2763253.0,54026.0,513.410855
COST,2022-02-22 05:00:00+00:00,510.0,514.58,498.16,502.18,2883914.0,70814.0,503.754317
COST,2022-02-23 05:00:00+00:00,502.94,507.97,494.775,495.24,2334183.0,63513.0,498.506132
COST,2022-02-24 05:00:00+00:00,483.265,506.545,482.98,505.58,3425840.0,94905.0,498.426066
COST,2022-02-25 05:00:00+00:00,508.58,518.25,505.2461,517.49,2248075.0,65264.0,514.91643
COST,2022-02-28 05:00:00+00:00,514.3,519.63,511.3,519.25,3002859.0,64841.0,517.797599
COST,2022-03-01 05:00:00+00:00,519.46,529.36,519.19,522.93,2720788.0,71887.0,523.67203
COST,2022-03-02 05:00:00+00:00,524.0,533.09,519.77,528.0,2945381.0,75769.0,527.944655
COST,2022-03-03 05:00:00+00:00,534.49,538.96,529.54,533.05,4236273.0,104905.0,533.552315
COST,2022-03-04 05:00:00+00:00,519.5,529.92,511.78,525.5,4679321.0,114723.0,522.080443
COST,2022-03-07 05:00:00+00:00,523.45,545.29,523.4222,528.52,4380690.0,113058.0,531.887253
COST,2022-03-08 05:00:00+00:00,526.22,539.73,522.41,523.36,3959966.0,96834.0,528.725616
COST,2022-03-09 05:00:00+00:00,527.62,530.86,515.71,527.65,3150916.0,80533.0,525.752318
COST,2022-03-10 05:00:00+00:00,523.11,534.37,518.14,532.72,1985636.0,62037.0,528.346902
COST,2022-03-11 05:00:00+00:00,536.62,542.65,526.43,527.42,1988769.0,56325.0,531.316118
COST,2022-03-14 04:00:00+00:00,527.77,535.31,523.54,525.95,2240656.0,60447.0,527.37688
COST,2022-03-15 04:00:00+00:00,530.0,543.85,527.92,542.32,3031011.0,72470.0,539.245654
COST,2022-03-16 04:00:00+00:00,544.53,551.62,531.26,543.39,3372980.0,93078.0,543.548276
