Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,66.95868630395924,67.96524047851562,66.86334321576778,67.96524047851562,27278000,0.0,0.0
2020-01-03 00:00:00-05:00,66.9383158243975,68.21699501628234,66.90454453964605,67.60968017578125,23408000,0.0,0.0
2020-01-06 00:00:00-05:00,67.11857657252054,69.43708883609668,67.08729816087028,69.4117660522461,46768000,0.0,0.0
2020-01-07 00:00:00-05:00,69.54334890156011,69.69430813422605,69.1013974302101,69.27767944335938,34330000,0.0,0.0
2020-01-08 00:00:00-05:00,69.26328117365361,70.10894997178289,69.15453414305767,69.77078247070312,35314000,0.0,0.0
2020-01-09 00:00:00-05:00,70.6094889546629,70.94467861110725,70.02750448166115,70.50322723388672,33200000,0.0,0.0
2020-01-10 00:00:00-05:00,70.98392563781249,71.25555076930975,70.49380624465894,70.9585952758789,26258000,0.0,0.0
2020-01-13 00:00:00-05:00,71.2709395073884,71.58030634593166,70.78032760337808,71.50830841064453,30730000,0.0,0.0
2020-01-14 00:00:00-05:00,71.50680981258097,71.63740929797085,70.89949492783481,71.03953552246094,26076000,0.0,0.0
2020-01-15 00:00:00-05:00,71.1602052622877,71.54554802109986,71.09267026131843,71.46708679199219,21550000,0.0,0.0
2020-01-16 00:00:00-05:00,71.77744628827148,72.03815275975688,71.50681377041046,72.01133728027344,26080000,0.0,0.0
2020-01-17 00:00:00-05:00,72.6260928863984,73.52042208698715,72.32864488929332,73.46927642822266,52424000,0.0,0.0
2020-01-21 00:00:00-05:00,73.44345017940596,73.9837301623698,73.00696178186003,73.60484313964844,48930000,0.0,0.0
2020-01-22 00:00:00-05:00,73.97628733938622,74.51506708981928,73.62520837338383,73.68528747558594,28458000,0.0,0.0
2020-01-23 00:00:00-05:00,73.86803136699017,74.16349415742818,73.50900399356541,73.72600555419922,26650000,0.0,0.0
2020-01-24 00:00:00-05:00,74.12971996265826,74.19824756618672,72.65786918227317,72.80635070800781,29786000,0.0,0.0
2020-01-27 00:00:00-05:00,71.0867120976033,71.3369848455489,70.48883073371002,71.09614562988281,34132000,0.0,0.0
2020-01-28 00:00:00-05:00,71.59321023544943,72.24173713836646,71.02810757836856,72.02821350097656,29724000,0.0,0.0
2020-01-29 00:00:00-05:00,72.42348475495831,72.70554357944198,71.77446531610946,72.33609008789062,21566000,0.0,0.0
2020-01-30 00:00:00-05:00,71.41245274451937,72.2640770892506,71.25851569994795,72.21442413330078,27110000,0.0,0.0
2020-01-31 00:00:00-05:00,72.8902603105145,72.98014026995669,70.86423327330586,71.14827728271484,43822000,0.0,0.0
2020-02-03 00:00:00-05:00,72.58190496290625,73.80596849152711,72.33163217325156,73.62223052978516,71636000,0.0,0.0
2020-02-04 00:00:00-05:00,72.22634415188331,72.86443730740805,70.61446051188975,71.77545166015625,95880000,0.0,0.0
2020-02-05 00:00:00-05:00,72.67921990211404,72.72738774441514,70.99434560329382,71.80723571777344,36376000,0.0,0.0
2020-02-06 00:00:00-05:00,72.10171450437299,73.57058761328271,72.02723126598686,73.29299926757812,37822000,0.0,0.0
2020-02-07 00:00:00-05:00,72.86693661087277,73.75381754289155,72.7686157058186,73.44892120361328,28360000,0.0,0.0
2020-02-10 00:00:00-05:00,73.35555980846348,74.92721651036499,73.25475361833762,74.91629028320312,38302000,0.0,0.0
2020-02-11 00:00:00-05:00,75.14522478192224,75.97004143070387,74.75690417090024,74.98582458496094,34852000,0.0,0.0
2020-02-12 00:00:00-05:00,75.27383690022886,75.49431637909942,74.91680229151416,75.41139221191406,31042000,0.0,0.0
2020-02-13 00:00:00-05:00,74.98282764946256,75.77486540861928,74.68487960808152,75.15116882324219,22914000,0.0,0.0
2020-02-14 00:00:00-05:00,75.20778307563144,75.48189347519363,74.76185358549893,75.41634368896484,23198000,0.0,0.0
2020-02-18 00:00:00-05:00,75.19835617848237,76.00379801654766,75.03299279148968,75.45160675048828,25642000,0.0,0.0
2020-02-19 00:00:00-05:00,75.83694001450749,76.01272951679007,75.52807331271677,75.72123718261719,22746000,0.0,0.0
2020-02-20 00:00:00-05:00,75.43024689467184,75.83048626235644,74.69779566759601,75.32994079589844,25962000,0.0,0.0
2020-02-21 00:00:00-05:00,74.71368322798507,75.03000583040279,73.41812216900625,73.6649169921875,42520000,0.0,0.0
2020-02-24 00:00:00-05:00,70.6651214576265,71.32705999683778,69.85769434365108,70.5067138671875,49560000,0.0,0.0
2020-02-25 00:00:00-05:00,71.0598926260904,71.35038478690109,68.54821669209058,68.84119415283203,51580000,0.0,0.0
2020-02-26 00:00:00-05:00,69.27122908358415,70.19932951834674,68.35604008547062,69.04727172851562,49776000,0.0,0.0
2020-02-27 00:00:00-05:00,67.49150271843352,68.00098920954161,65.26187799484646,65.29713439941406,62290000,0.0,0.0
2020-02-28 00:00:00-05:00,63.279054704787185,66.66271477222554,62.97614362297551,66.50381469726562,80198000,0.0,0.0
2020-03-02 00:00:00-05:00,67.10665938377004,68.89829543416829,65.80612769225289,68.84119415283203,55430000,0.0,0.0
2020-03-03 00:00:00-05:00,69.40530636805653,69.92720421557465,66.00674195489913,66.42784118652344,56602000,0.0,0.0
2020-03-04 00:00:00-05:00,67.48256183891996,68.6654055008889,66.39208344077265,68.6068115234375,47598000,0.0,0.0
2020-03-05 00:00:00-05:00,66.81666434718564,67.21790397078222,64.63620727117362,65.28771209716797,54380000,0.0,0.0
2020-03-06 00:00:00-05:00,63.06254027129794,64.69130179345778,62.42990272308635,64.34320831298828,64640000,0.0,0.0
2020-03-09 00:00:00-04:00,59.8353131816508,62.20745260056038,59.49168255231933,60.373104095458984,69252000,0.0,0.0
2020-03-10 00:00:00-04:00,62.289885180152496,63.355533400320745,60.30954041673716,63.3217658996582,54872000,0.0,0.0
2020-03-11 00:00:00-04:00,61.98598038056029,62.41601307418606,59.149044380653855,60.13027572631836,54732000,0.0,0.0
2020-03-12 00:00:00-04:00,55.746513797893854,59.03036438398447,55.04385958424716,55.19680404663086,94326000,0.0,0.0
2020-03-13 00:00:00-04:00,58.347075086419736,60.304078399115795,55.23354724050497,60.29762268066406,79400000,0.0,0.0
2020-03-16 00:00:00-04:00,54.10731008700921,56.8811774244103,52.98852738403499,53.282501220703125,96520000,0.0,0.0
