symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2025-02-27 05:00:00+00:00,291.16,297.23,280.88,281.95,101748197.0,1493684.0,287.317467
TSLA,2025-02-28 05:00:00+00:00,279.5,293.88,273.6,292.98,115696968.0,1571967.0,287.208796
TSLA,2025-03-03 05:00:00+00:00,300.34,303.94,277.3,284.65,115551414.0,1628425.0,292.134741
TSLA,2025-03-04 05:00:00+00:00,270.93,284.35,261.8401,272.04,126706623.0,1989579.0,271.460114
TSLA,2025-03-05 05:00:00+00:00,272.92,279.55,267.71,279.1,94042913.0,1289438.0,273.802495
TSLA,2025-03-06 05:00:00+00:00,272.06,272.65,260.02,263.45,98451566.0,1504633.0,265.324371
TSLA,2025-03-07 05:00:00+00:00,259.32,266.2499,250.73,262.67,102369640.0,1461875.0,259.833942
TSLA,2025-03-10 04:00:00+00:00,252.535,253.37,220.0,222.15,189076948.0,2809174.0,232.310131
TSLA,2025-03-11 04:00:00+00:00,225.305,237.0649,217.02,230.58,174896415.0,2439849.0,229.314974
TSLA,2025-03-12 04:00:00+00:00,247.22,251.84,241.1,248.09,142215681.0,1874690.0,247.456695
TSLA,2025-03-13 04:00:00+00:00,248.125,248.29,232.6,240.68,114813525.0,1536071.0,238.628866
TSLA,2025-03-14 04:00:00+00:00,247.31,251.58,240.73,249.98,100242264.0,1280257.0,247.210245
TSLA,2025-03-17 04:00:00+00:00,245.055,245.4,232.8,238.01,111900565.0,1489431.0,238.132321
TSLA,2025-03-18 04:00:00+00:00,228.155,230.1,222.28,225.31,111477636.0,1521430.0,225.928552
TSLA,2025-03-19 04:00:00+00:00,231.61,241.41,229.201,235.86,111991788.0,1335644.0,234.486109
TSLA,2025-03-20 04:00:00+00:00,233.345,238.0,230.0501,236.26,99028270.0,1223405.0,234.324104
TSLA,2025-03-21 04:00:00+00:00,234.985,249.52,234.55,248.71,132728684.0,1468859.0,243.518246
TSLA,2025-03-24 04:00:00+00:00,258.075,278.64,256.33,278.39,169079865.0,2140074.0,271.801762
TSLA,2025-03-25 04:00:00+00:00,283.6,288.2,271.28,288.14,150361538.0,1953630.0,279.24187
TSLA,2025-03-26 04:00:00+00:00,282.66,284.9,266.51,272.06,156254441.0,1896601.0,274.400472
TSLA,2025-03-27 04:00:00+00:00,272.48,291.85,271.8216,273.13,162572146.0,1941634.0,280.264619
TSLA,2025-03-28 04:00:00+00:00,275.575,276.1,260.57,263.55,123809389.0,1578132.0,265.805682
TSLA,2025-03-31 04:00:00+00:00,249.31,260.56,243.3601,259.16,134008936.0,1661129.0,252.69498
TSLA,2025-04-01 04:00:00+00:00,263.8,277.45,259.25,268.46,146486911.0,1965296.0,270.125037
TSLA,2025-04-02 04:00:00+00:00,254.6,284.99,251.27,282.76,212787817.0,2716691.0,274.361909
TSLA,2025-04-03 04:00:00+00:00,265.29,276.3,261.51,267.28,136174249.0,1807953.0,268.141151
TSLA,2025-04-04 04:00:00+00:00,255.38,261.0,236.0,239.43,181229079.0,2734593.0,244.356308
TSLA,2025-04-07 04:00:00+00:00,223.78,252.0,214.25,233.29,183453776.0,2843798.0,230.198623
TSLA,2025-04-08 04:00:00+00:00,245.0,250.44,217.8,221.86,171586762.0,2360023.0,235.466454
TSLA,2025-04-09 04:00:00+00:00,224.69,274.69,223.88,272.2,219413231.0,2862321.0,249.494756
TSLA,2025-04-10 04:00:00+00:00,260.0,262.49,239.33,252.4,181722604.0,2332728.0,250.851654
TSLA,2025-04-11 04:00:00+00:00,251.84,257.74,241.3629,252.31,128948085.0,1584325.0,248.452539
TSLA,2025-04-14 04:00:00+00:00,258.36,261.8,245.93,252.35,100135241.0,1321953.0,252.627362
TSLA,2025-04-15 04:00:00+00:00,249.91,258.75,247.54,254.11,79594318.0,970817.0,254.232462
TSLA,2025-04-16 04:00:00+00:00,247.61,251.97,233.89,241.55,112378737.0,1349129.0,243.577152
TSLA,2025-04-17 04:00:00+00:00,243.47,244.34,237.6833,241.37,83403802.0,910557.0,240.942114
TSLA,2025-04-21 04:00:00+00:00,230.26,232.21,222.79,227.5,97768007.0,1388841.0,225.801338
TSLA,2025-04-22 04:00:00+00:00,230.96,242.79,229.8501,237.97,120858152.0,1540238.0,237.244623
TSLA,2025-04-23 04:00:00+00:00,254.86,259.4499,244.43,250.74,150381903.0,1936456.0,253.15678
TSLA,2025-04-24 04:00:00+00:00,250.5,259.54,249.2,259.51,94464195.0,1203317.0,255.494543
TSLA,2025-04-25 04:00:00+00:00,261.69,286.85,259.63,284.95,167560688.0,2065772.0,278.37792
TSLA,2025-04-28 04:00:00+00:00,288.98,294.86,272.42,285.88,151731771.0,1914021.0,282.704404
TSLA,2025-04-29 04:00:00+00:00,285.5,293.32,279.4695,292.03,108906553.0,1298014.0,285.175799
TSLA,2025-04-30 04:00:00+00:00,279.9,284.45,270.78,282.16,128961057.0,1589240.0,278.137209
TSLA,2025-05-01 04:00:00+00:00,280.01,290.8688,279.81,280.52,99658974.0,1267297.0,284.566062
TSLA,2025-05-02 04:00:00+00:00,284.9,294.78,279.81,287.21,114454683.0,1395354.0,288.191999
TSLA,2025-05-05 04:00:00+00:00,284.57,284.849,274.4,280.26,94618882.0,1233954.0,279.233292
TSLA,2025-05-06 04:00:00+00:00,273.105,277.73,271.35,275.35,76715792.0,1008547.0,274.447189
TSLA,2025-05-07 04:00:00+00:00,276.88,277.92,271.0,276.22,71882408.0,953496.0,274.671214
TSLA,2025-05-08 04:00:00+00:00,279.63,289.8,279.41,284.82,97539448.0,1269219.0,285.627456
TSLA,2025-05-09 04:00:00+00:00,290.21,307.04,290.0,298.26,132387835.0,1815734.0,299.712436
TSLA,2025-05-12 04:00:00+00:00,321.99,322.21,311.5,318.38,112826661.0,1726223.0,317.361892
TSLA,2025-05-13 04:00:00+00:00,320.0,337.5894,316.8,334.07,136992574.0,1953281.0,327.941951
TSLA,2025-05-14 04:00:00+00:00,342.5,350.0,337.0,347.68,136997264.0,2035914.0,344.733807
TSLA,2025-05-15 04:00:00+00:00,340.34,346.1393,334.7153,342.82,97882596.0,1497945.0,340.835245
TSLA,2025-05-16 04:00:00+00:00,346.24,351.62,342.33,349.98,95895665.0,1379605.0,347.526299
TSLA,2025-05-19 04:00:00+00:00,336.3,343.0,333.37,342.09,88869853.0,1323410.0,339.574317
TSLA,2025-05-20 04:00:00+00:00,347.87,354.9899,341.63,343.82,131715548.0,1692674.0,347.943686
TSLA,2025-05-21 04:00:00+00:00,344.43,347.35,332.2,334.62,102354844.0,1385245.0,340.869034
TSLA,2025-05-22 04:00:00+00:00,331.9,347.27,331.39,341.04,97113416.0,1293481.0,341.760344
TSLA,2025-05-23 04:00:00+00:00,337.92,343.18,333.21,339.34,84654818.0,1221900.0,338.525412
TSLA,2025-05-27 04:00:00+00:00,347.35,363.79,347.32,362.89,120146414.0,1708939.0,358.036115
TSLA,2025-05-28 04:00:00+00:00,364.84,365.0,355.91,356.9,91404309.0,1308569.0,360.956836
TSLA,2025-05-29 04:00:00+00:00,365.29,367.71,356.0,358.43,88545666.0,1237482.0,361.484972
TSLA,2025-05-30 04:00:00+00:00,355.52,363.68,345.29,346.46,123474938.0,1543177.0,352.889665
TSLA,2025-06-02 04:00:00+00:00,343.5,348.02,333.33,342.69,81873829.0,1275945.0,339.491017
TSLA,2025-06-03 04:00:00+00:00,346.595,355.4,343.04,344.27,99324544.0,1314170.0,348.676616
TSLA,2025-06-04 04:00:00+00:00,345.095,345.6,327.3308,332.05,98912075.0,1543538.0,333.615394
TSLA,2025-06-05 04:00:00+00:00,322.49,324.5499,273.21,284.7,292818655.0,4540980.0,299.470414
TSLA,2025-06-06 04:00:00+00:00,298.83,305.5,291.14,295.14,164747685.0,2633849.0,298.669856
TSLA,2025-06-09 04:00:00+00:00,285.955,309.83,281.85,308.58,140908876.0,2186548.0,297.646676
TSLA,2025-06-10 04:00:00+00:00,314.94,327.83,310.667,326.09,151256520.0,1909827.0,319.476398
TSLA,2025-06-11 04:00:00+00:00,334.395,335.5,322.5,326.43,122611360.0,1695777.0,329.377479
TSLA,2025-06-12 04:00:00+00:00,323.075,332.56,316.86,319.11,105127536.0,1355009.0,324.246348
TSLA,2025-06-13 04:00:00+00:00,313.97,332.99,313.3,325.31,128909461.0,1640930.0,324.000041
TSLA,2025-06-16 04:00:00+00:00,331.29,332.05,326.41,329.13,83925858.0,1124313.0,329.42715
TSLA,2025-06-17 04:00:00+00:00,326.09,327.26,314.74,316.35,88282669.0,1298505.0,319.77394
TSLA,2025-06-18 04:00:00+00:00,317.31,329.32,315.45,322.05,95137686.0,1183020.0,323.384771
TSLA,2025-06-20 04:00:00+00:00,327.95,332.36,317.78,322.16,108688008.0,1326276.0,322.89186
TSLA,2025-06-23 04:00:00+00:00,327.54,357.54,327.48,348.68,190716815.0,2774862.0,348.316246
TSLA,2025-06-24 04:00:00+00:00,356.17,356.26,340.44,340.47,114736245.0,1710731.0,344.164906
TSLA,2025-06-25 04:00:00+00:00,342.7,343.0,320.4,327.55,119845050.0,1869762.0,327.125101
TSLA,2025-06-26 04:00:00+00:00,324.61,331.05,323.61,325.78,80440907.0,1163816.0,327.447244
TSLA,2025-06-27 04:00:00+00:00,324.51,329.3393,317.495,323.63,89067049.0,1196427.0,323.625908
TSLA,2025-06-30 04:00:00+00:00,319.9,325.5799,316.6,317.66,76695081.0,1209126.0,319.866679
TSLA,2025-07-01 04:00:00+00:00,298.46,305.89,293.21,300.71,145085665.0,2355569.0,300.912004
TSLA,2025-07-02 04:00:00+00:00,312.63,316.832,303.82,315.65,119483730.0,1697962.0,312.639795
TSLA,2025-07-03 04:00:00+00:00,317.99,318.45,312.76,315.35,58040839.0,839203.0,316.040871
TSLA,2025-07-07 04:00:00+00:00,291.37,296.15,288.7701,293.94,131177949.0,2299838.0,292.747942
TSLA,2025-07-08 04:00:00+00:00,297.0,304.0499,294.35,297.81,103246742.0,1414013.0,299.823059
TSLA,2025-07-09 04:00:00+00:00,297.55,300.15,293.55,295.88,75586771.0,1074609.0,296.214151
TSLA,2025-07-10 04:00:00+00:00,300.05,310.48,300.0,309.87,104364578.0,1434228.0,306.01865
TSLA,2025-07-11 04:00:00+00:00,307.89,314.09,305.65,313.51,79236442.0,1044742.0,310.385431
TSLA,2025-07-14 04:00:00+00:00,317.73,322.5986,312.67,316.9,78043430.0,1125530.0,315.84568
TSLA,2025-07-15 04:00:00+00:00,319.675,321.2,310.5,310.78,77556346.0,1102104.0,314.753026
TSLA,2025-07-16 04:00:00+00:00,312.8,323.5,312.62,321.67,97274906.0,1362313.0,319.180582
TSLA,2025-07-17 04:00:00+00:00,323.15,324.34,317.0601,319.41,73922340.0,1037658.0,320.856162
TSLA,2025-07-18 04:00:00+00:00,321.66,330.9,321.42,329.65,94254413.0,1230236.0,327.745378
TSLA,2025-07-21 04:00:00+00:00,334.4,338.0,326.88,328.49,75768797.0,1057852.0,329.925105
TSLA,2025-07-22 04:00:00+00:00,329.74,335.4098,321.55,332.11,77371071.0,1070116.0,330.561315
TSLA,2025-07-23 04:00:00+00:00,330.9,336.2,328.67,332.56,92582506.0,1324357.0,332.62768
TSLA,2025-07-24 04:00:00+00:00,310.0,310.15,300.41,305.3,156966023.0,2497470.0,304.351607
TSLA,2025-07-25 04:00:00+00:00,308.74,323.63,308.01,316.06,148227027.0,1813426.0,316.406141
TSLA,2025-07-28 04:00:00+00:00,318.45,330.49,315.69,325.59,112673755.0,1428358.0,325.619569
TSLA,2025-07-29 04:00:00+00:00,325.55,326.25,318.25,321.2,87358861.0,1082330.0,321.207784
TSLA,2025-07-30 04:00:00+00:00,322.18,324.4499,311.6164,319.04,83930961.0,1088663.0,318.345738
TSLA,2025-07-31 04:00:00+00:00,319.605,321.37,306.1,308.27,85270919.0,1254904.0,312.435234
TSLA,2025-08-01 04:00:00+00:00,306.205,309.31,297.82,302.63,89121446.0,1324801.0,303.906434
TSLA,2025-08-04 04:00:00+00:00,309.08,312.1186,303.0001,309.26,78683905.0,1122414.0,308.123369
TSLA,2025-08-05 04:00:00+00:00,308.95,312.4499,305.5,308.72,57961278.0,791172.0,308.505319
TSLA,2025-08-06 04:00:00+00:00,307.89,320.47,306.9345,319.91,78523579.0,1049304.0,317.227943
TSLA,2025-08-07 04:00:00+00:00,319.79,322.4,316.16,322.27,66658672.0,874806.0,319.391657
TSLA,2025-08-08 04:00:00+00:00,321.43,335.15,320.98,329.65,91200319.0,1242272.0,330.416593
TSLA,2025-08-11 04:00:00+00:00,335.0,346.64,334.15,339.03,105320174.0,1527158.0,342.13679
TSLA,2025-08-12 04:00:00+00:00,345.0,345.26,332.94,340.84,80690111.0,1143695.0,338.334264
TSLA,2025-08-13 04:00:00+00:00,341.5,348.98,338.2,339.38,67838892.0,982610.0,342.562636
TSLA,2025-08-14 04:00:00+00:00,335.76,340.4699,330.4,335.58,75000662.0,1050399.0,334.624536
TSLA,2025-08-15 04:00:00+00:00,337.655,339.3,327.02,330.56,74319792.0,930591.0,331.345245
TSLA,2025-08-18 04:00:00+00:00,329.62,336.27,329.59,335.16,56956552.0,778455.0,333.75092
TSLA,2025-08-19 04:00:00+00:00,335.79,340.55,327.85,329.31,75956002.0,1023971.0,333.066409
TSLA,2025-08-20 04:00:00+00:00,329.22,331.37,314.6,323.9,77481768.0,1123164.0,321.289171
TSLA,2025-08-21 04:00:00+00:00,322.08,324.9,318.68,320.11,55744445.0,735268.0,321.6548
TSLA,2025-08-22 04:00:00+00:00,321.66,340.25,319.69,340.01,94016347.0,1266653.0,335.139049
TSLA,2025-08-25 04:00:00+00:00,338.9,349.53,335.03,346.6,86670037.0,1228584.0,344.267256
TSLA,2025-08-26 04:00:00+00:00,344.93,351.9,343.72,351.67,76651550.0,996119.0,347.559033
TSLA,2025-08-27 04:00:00+00:00,351.94,355.39,349.156,349.6,65519012.0,954967.0,351.536314
TSLA,2025-08-28 04:00:00+00:00,350.91,353.55,340.26,345.98,67903224.0,914056.0,345.70399
TSLA,2025-08-29 04:00:00+00:00,347.23,348.7499,331.7,333.87,81138443.0,1143452.0,336.954198
TSLA,2025-09-02 04:00:00+00:00,328.23,333.33,325.6,329.36,58391952.0,918177.0,329.684965
TSLA,2025-09-03 04:00:00+00:00,335.2,343.33,328.51,334.09,88733288.0,1299631.0,337.343823
TSLA,2025-09-04 04:00:00+00:00,336.15,338.89,331.48,338.53,60711033.0,778497.0,335.100878
TSLA,2025-09-05 04:00:00+00:00,348.0,355.87,344.6801,350.84,108980073.0,1435532.0,349.923401
TSLA,2025-09-08 04:00:00+00:00,354.64,358.44,344.84,346.4,75208290.0,1108086.0,349.285344
TSLA,2025-09-09 04:00:00+00:00,348.44,350.77,343.82,346.97,53815991.0,754844.0,347.103802
TSLA,2025-09-10 04:00:00+00:00,350.55,356.33,346.07,347.79,72121679.0,1031117.0,351.675448
TSLA,2025-09-11 04:00:00+00:00,350.17,368.99,347.6,368.81,103732806.0,1497006.0,361.518918
TSLA,2025-09-12 04:00:00+00:00,370.94,396.6899,370.24,395.94,168156391.0,2297046.0,389.625827
TSLA,2025-09-15 04:00:00+00:00,423.13,425.7,402.43,410.04,163823667.0,2700428.0,415.756759
TSLA,2025-09-16 04:00:00+00:00,414.495,423.25,411.43,421.62,104285721.0,1559330.0,418.56815
TSLA,2025-09-17 04:00:00+00:00,415.75,428.312,409.67,425.86,106133532.0,1583834.0,418.806996
TSLA,2025-09-18 04:00:00+00:00,428.865,432.2199,416.56,416.85,90454494.0,1366927.0,424.710576
TSLA,2025-09-19 04:00:00+00:00,421.82,429.47,421.72,426.07,93131034.0,1104123.0,425.25338
TSLA,2025-09-22 04:00:00+00:00,431.11,444.98,429.13,434.21,97108777.0,1606043.0,437.439871
TSLA,2025-09-23 04:00:00+00:00,439.88,440.97,423.72,425.85,83422691.0,1287529.0,431.403206
TSLA,2025-09-24 04:00:00+00:00,429.83,444.21,429.0301,442.79,93133570.0,1339490.0,438.73513
TSLA,2025-09-25 04:00:00+00:00,435.24,435.35,419.08,423.39,96746426.0,1627174.0,426.548248
TSLA,2025-09-26 04:00:00+00:00,428.3,440.47,421.02,440.4,101628160.0,1474293.0,432.39664
TSLA,2025-09-29 04:00:00+00:00,444.35,450.98,439.5,443.21,79491510.0,1352449.0,443.521585
TSLA,2025-09-30 04:00:00+00:00,441.52,445.0,433.12,444.72,74357960.0,1185786.0,439.716532
TSLA,2025-10-01 04:00:00+00:00,443.8,462.29,440.75,459.46,98122285.0,1781994.0,455.247009
TSLA,2025-10-02 04:00:00+00:00,470.54,470.75,435.57,436.0,137008950.0,2669454.0,448.757242
TSLA,2025-10-03 04:00:00+00:00,443.285,446.77,416.575,429.83,133188180.0,2485070.0,428.27685
TSLA,2025-10-06 04:00:00+00:00,440.75,453.55,436.69,453.25,85324878.0,1750864.0,446.979618
TSLA,2025-10-07 04:00:00+00:00,447.82,452.68,432.4501,433.09,102296082.0,1910064.0,442.730942
TSLA,2025-10-08 04:00:00+00:00,437.57,441.33,425.23,438.69,71192128.0,1225772.0,434.590574
TSLA,2025-10-09 04:00:00+00:00,431.81,436.35,426.18,435.54,69339928.0,1405569.0,431.410649
TSLA,2025-10-10 04:00:00+00:00,436.54,443.13,411.45,413.49,112107870.0,2401435.0,423.973714
TSLA,2025-10-13 04:00:00+00:00,423.53,436.89,419.7,435.9,79552785.0,1621057.0,429.076258
TSLA,2025-10-14 04:00:00+00:00,426.79,434.2,417.86,429.24,72669438.0,1420223.0,426.993999
TSLA,2025-10-15 04:00:00+00:00,434.9,440.51,426.3301,435.15,71558185.0,1363118.0,434.189253
TSLA,2025-10-16 04:00:00+00:00,434.73,439.35,421.3101,428.75,77189889.0,1427110.0,430.919709
TSLA,2025-10-17 04:00:00+00:00,425.5,441.4558,423.6,439.31,89331578.0,1598642.0,436.127851
TSLA,2025-10-20 04:00:00+00:00,443.865,449.8,440.61,447.43,63650560.0,1362507.0,445.090972
TSLA,2025-10-21 04:00:00+00:00,445.755,449.3,442.05,442.6,54411737.0,1166208.0,445.619285
TSLA,2025-10-22 04:00:00+00:00,443.45,445.539,429.0,438.97,84023458.0,1707313.0,436.184753
TSLA,2025-10-23 04:00:00+00:00,420.0,449.3999,413.9,448.98,126709833.0,2331202.0,435.427376
TSLA,2025-10-24 04:00:00+00:00,446.83,451.68,430.17,433.72,94726935.0,1832975.0,437.695926
TSLA,2025-10-27 04:00:00+00:00,439.98,460.16,438.69,452.42,105866837.0,2080778.0,452.093917
TSLA,2025-10-28 04:00:00+00:00,454.775,467.0,451.6,460.55,80185462.0,1615464.0,461.626084
TSLA,2025-10-29 04:00:00+00:00,462.5,465.7,452.65,461.51,67983469.0,1415324.0,460.231005
TSLA,2025-10-30 04:00:00+00:00,451.05,455.0607,439.61,440.1,72447738.0,1551347.0,444.746054
TSLA,2025-10-31 04:00:00+00:00,446.75,458.0,443.6855,456.56,83135787.0,1499835.0,452.135926
TSLA,2025-11-03 05:00:00+00:00,455.99,474.07,453.8,468.37,84595244.0,1844855.0,468.109865
TSLA,2025-11-04 05:00:00+00:00,454.46,460.22,443.6,444.26,87756644.0,1924961.0,450.569402
TSLA,2025-11-05 05:00:00+00:00,452.05,466.3299,440.71,462.07,85573015.0,1712752.0,454.725169
TSLA,2025-11-06 05:00:00+00:00,461.96,467.45,435.09,445.91,109622907.0,2216445.0,448.496687
TSLA,2025-11-07 05:00:00+00:00,437.92,439.36,421.88,429.52,103471495.0,2210359.0,430.051581
TSLA,2025-11-10 05:00:00+00:00,439.6,449.6715,433.36,445.23,76515907.0,1670439.0,444.060209
TSLA,2025-11-11 05:00:00+00:00,439.4,442.49,432.36,439.62,60533237.0,1330538.0,436.56548
TSLA,2025-11-12 05:00:00+00:00,442.15,442.329,426.56,430.6,58513520.0,1352685.0,431.760631
