symbol,timestamp,open,high,low,close,volume,trade_count,vwap
CRWD,2020-01-02 05:00:00+00:00,50.03,50.75,49.25,49.44,4552058.0,29635.0,49.908387
CRWD,2020-01-03 05:00:00+00:00,48.92,51.99,48.7901,50.75,11230078.0,64722.0,50.978597
CRWD,2020-01-06 05:00:00+00:00,51.85,56.17,51.03,55.11,22084282.0,122173.0,53.928864
CRWD,2020-01-07 05:00:00+00:00,54.55,56.5,54.5,54.75,12986988.0,83104.0,55.272599
CRWD,2020-01-08 05:00:00+00:00,54.2,55.86,53.3,55.66,7804459.0,45904.0,55.083459
CRWD,2020-01-09 05:00:00+00:00,56.95,57.25,55.1,55.94,6802670.0,40070.0,56.316598
CRWD,2020-01-10 05:00:00+00:00,56.49,58.3,56.0,57.2,8379512.0,52114.0,57.372502
CRWD,2020-01-13 05:00:00+00:00,57.36,59.74,57.0,58.97,7181950.0,44467.0,58.764218
CRWD,2020-01-14 05:00:00+00:00,59.23,60.66,57.5,59.24,8086527.0,51655.0,59.409114
CRWD,2020-01-15 05:00:00+00:00,59.23,61.97,59.23,60.25,8184745.0,53683.0,60.910388
CRWD,2020-01-16 05:00:00+00:00,61.5,62.75,61.0,62.24,6360611.0,43774.0,61.898544
CRWD,2020-01-17 05:00:00+00:00,63.05,63.7,62.06,63.45,6973254.0,35825.0,62.973666
CRWD,2020-01-21 05:00:00+00:00,63.02,63.39,61.26,62.24,6374737.0,43729.0,62.267783
CRWD,2020-01-22 05:00:00+00:00,63.0,64.04,62.3,62.57,4432472.0,28622.0,63.167151
CRWD,2020-01-23 05:00:00+00:00,62.57,62.66,60.71,61.55,4250762.0,30112.0,61.531831
CRWD,2020-01-24 05:00:00+00:00,62.0,63.05,57.84,59.25,6696127.0,48737.0,60.134062
CRWD,2020-01-27 05:00:00+00:00,56.58,58.16,55.3103,58.06,4682993.0,38361.0,57.374212
CRWD,2020-01-28 05:00:00+00:00,58.66,59.64,58.13,59.07,3213956.0,24128.0,59.071477
CRWD,2020-01-29 05:00:00+00:00,60.0,61.78,59.74,60.26,3598639.0,26614.0,60.795209
CRWD,2020-01-30 05:00:00+00:00,60.0,62.56,58.94,62.45,4333994.0,32087.0,61.162969
CRWD,2020-01-31 05:00:00+00:00,62.5,63.0,60.25,61.09,4199082.0,32788.0,61.442695
CRWD,2020-02-03 05:00:00+00:00,61.13,61.46,59.65,61.08,3843837.0,29216.0,60.715678
CRWD,2020-02-04 05:00:00+00:00,61.92,64.33,61.15,63.555,4735965.0,36843.0,62.98346
CRWD,2020-02-05 05:00:00+00:00,64.21,64.8,60.06,61.815,4177255.0,31158.0,61.921295
CRWD,2020-02-06 05:00:00+00:00,61.6,62.98,60.18,62.19,2396220.0,17735.0,62.110889
CRWD,2020-02-07 05:00:00+00:00,62.0,63.72,61.82,62.09,3187747.0,23611.0,62.723023
CRWD,2020-02-10 05:00:00+00:00,62.33,63.86,61.45,63.3,3945168.0,30254.0,63.053265
CRWD,2020-02-11 05:00:00+00:00,66.0,66.84,63.6552,65.19,8207757.0,58368.0,65.38885
CRWD,2020-02-12 05:00:00+00:00,65.19,65.5,62.72,65.08,5657451.0,36465.0,64.805904
CRWD,2020-02-13 05:00:00+00:00,64.25,66.2,64.13,65.31,4262269.0,27677.0,65.384045
CRWD,2020-02-14 05:00:00+00:00,65.81,65.83,63.87,64.85,4319770.0,34139.0,64.931497
CRWD,2020-02-18 05:00:00+00:00,65.0,66.28,64.55,66.04,4439320.0,33918.0,65.647493
CRWD,2020-02-19 05:00:00+00:00,66.63,67.56,65.61,66.03,5464953.0,37044.0,66.873175
CRWD,2020-02-20 05:00:00+00:00,65.7,65.98,60.03,63.38,6323044.0,46701.0,63.30207
CRWD,2020-02-21 05:00:00+00:00,62.58,62.64,59.26,60.93,4820760.0,34633.0,60.715551
CRWD,2020-02-24 05:00:00+00:00,56.4,59.25,56.02,58.08,4848983.0,41525.0,57.829811
CRWD,2020-02-25 05:00:00+00:00,59.5,59.79,56.06,57.74,5504177.0,43264.0,57.423453
CRWD,2020-02-26 05:00:00+00:00,58.39,60.26,57.51,58.46,4564491.0,37094.0,58.935551
CRWD,2020-02-27 05:00:00+00:00,56.15,59.45,54.345,57.5,4951694.0,43840.0,57.268123
CRWD,2020-02-28 05:00:00+00:00,55.6,60.02,55.5,59.64,4569502.0,41496.0,57.986929
CRWD,2020-03-02 05:00:00+00:00,60.2,60.97,58.0,59.13,4325871.0,31270.0,59.409592
CRWD,2020-03-03 05:00:00+00:00,59.61,60.7325,55.01,56.48,4166416.0,35853.0,57.608951
CRWD,2020-03-04 05:00:00+00:00,57.18,58.08,56.06,57.2,2435542.0,20967.0,56.777744
CRWD,2020-03-05 05:00:00+00:00,56.08,57.44,54.55,55.92,3292050.0,28643.0,55.622565
CRWD,2020-03-06 05:00:00+00:00,54.24,54.87,50.36,51.96,5242982.0,45023.0,52.091162
CRWD,2020-03-09 04:00:00+00:00,46.81,48.89,45.65,45.74,5994450.0,43879.0,46.866188
CRWD,2020-03-10 04:00:00+00:00,48.47,48.47,45.0,46.91,4678299.0,37707.0,46.265903
CRWD,2020-03-11 04:00:00+00:00,45.96,46.3,42.23,42.85,5546649.0,39147.0,43.743739
CRWD,2020-03-12 04:00:00+00:00,38.6,40.2,35.98,37.82,6807440.0,52062.0,38.590566
CRWD,2020-03-13 04:00:00+00:00,39.9,40.08,36.59,39.55,5152599.0,36727.0,38.382639
CRWD,2020-03-16 04:00:00+00:00,36.0,36.0,32.12,33.01,6915728.0,54402.0,34.035977
CRWD,2020-03-17 04:00:00+00:00,33.93,38.3,31.95,38.01,5793149.0,43973.0,35.932216
CRWD,2020-03-18 04:00:00+00:00,35.76,41.47,35.5,38.63,6532795.0,53383.0,39.01133
CRWD,2020-03-19 04:00:00+00:00,40.43,44.49,38.2,41.74,7620001.0,50797.0,42.095915
CRWD,2020-03-20 04:00:00+00:00,49.955,51.97,46.81,49.01,14728834.0,93350.0,48.922592
CRWD,2020-03-23 04:00:00+00:00,46.24,53.0,46.01,51.45,11495212.0,89221.0,49.066123
CRWD,2020-03-24 04:00:00+00:00,54.62,58.65,54.28,57.33,8363755.0,60835.0,56.647862
CRWD,2020-03-25 04:00:00+00:00,56.0,59.5,55.6,55.78,5711582.0,49660.0,57.71321
CRWD,2020-03-26 04:00:00+00:00,55.84,59.1,55.04,58.64,5970149.0,49108.0,57.84962
CRWD,2020-03-27 04:00:00+00:00,57.02,59.87,56.02,58.79,3965643.0,32879.0,58.501868
CRWD,2020-03-30 04:00:00+00:00,58.81,59.83,56.27,57.72,4630594.0,38110.0,58.099091
CRWD,2020-03-31 04:00:00+00:00,57.03,60.03,55.26,55.68,5096657.0,37049.0,57.305126
CRWD,2020-04-01 04:00:00+00:00,54.0,56.55,53.53,54.58,3252960.0,25282.0,54.787066
CRWD,2020-04-02 04:00:00+00:00,54.51,56.92,54.11,56.69,3258887.0,24347.0,56.090228
CRWD,2020-04-03 04:00:00+00:00,55.85,59.25,55.85,57.82,4645765.0,31046.0,58.010993
CRWD,2020-04-06 04:00:00+00:00,59.08,60.53,58.66,59.07,5120431.0,39889.0,59.639811
