Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,268.4804206931656,268.95517710446103,265.6866050138072,266.13397216796875,2103600,0.0,0.0
2020-01-03 00:00:00-05:00,264.8192672223503,267.42135844688414,264.1618971010252,266.3531494140625,1926000,0.0,0.0
2020-01-06 00:00:00-05:00,265.2757429154208,266.6635396021844,263.51363566228264,266.4261474609375,2655100,0.0,0.0
2020-01-07 00:00:00-05:00,265.978683750378,266.3164937592665,264.11613132014287,266.0060729980469,1963400,0.0,0.0
2020-01-08 00:00:00-05:00,265.6774161610315,269.77685996295577,265.2300490907483,269.0555725097656,2492800,0.0,0.0
2020-01-09 00:00:00-05:00,272.5797405720966,275.6931150540016,271.8128137818584,273.37408447265625,3261200,0.0,0.0
2020-01-10 00:00:00-05:00,273.9036505283389,274.15015378316315,270.8541932293405,271.38372802734375,2024200,0.0,0.0
2020-01-13 00:00:00-05:00,271.0916037818908,274.49712156991507,270.9820189093592,273.78497314453125,1778600,0.0,0.0
2020-01-14 00:00:00-05:00,273.21884799222335,274.8166190331135,272.6071176768853,273.67535400390625,1459900,0.0,0.0
2020-01-15 00:00:00-05:00,272.3972327105248,274.8532380935761,272.11420111883564,274.6523742675781,1604000,0.0,0.0
2020-01-16 00:00:00-05:00,275.17274900524416,277.61047587566395,274.79841067510256,276.6700744628906,1758600,0.0,0.0
2020-01-17 00:00:00-05:00,277.0079504928386,278.7426684420868,276.67014037033925,278.1766052246094,2506500,0.0,0.0
2020-01-21 00:00:00-05:00,279.5643890292692,286.0832826335998,279.16266137153167,286.01025390625,3585900,0.0,0.0
2020-01-22 00:00:00-05:00,286.138059607769,286.2841449246092,283.22554803628014,284.7594299316406,2218900,0.0,0.0
2020-01-23 00:00:00-05:00,284.8781249091633,286.13808650529006,283.7003589501125,285.663330078125,1535900,0.0,0.0
2020-01-24 00:00:00-05:00,286.7041048249633,286.9414969328141,282.212100031125,283.49945068359375,1986100,0.0,0.0
2020-01-27 00:00:00-05:00,279.518750025262,284.64987542660856,279.0622438100116,282.5317077636719,2265100,0.0,0.0
2020-01-28 00:00:00-05:00,283.49948513790247,284.5950832842928,282.2121343289791,283.8099060058594,1571700,0.0,0.0
2020-01-29 00:00:00-05:00,283.8189841945832,284.83244231484616,282.47688289040633,282.65032958984375,1713700,0.0,0.0
2020-01-30 00:00:00-05:00,281.97472453209247,282.7051511135326,279.9935033800846,282.5499267578125,1232600,0.0,0.0
2020-01-31 00:00:00-05:00,281.7099381580111,282.2851403735284,278.0670279436343,278.9435119628906,1837000,0.0,0.0
2020-02-03 00:00:00-05:00,280.29476716502614,281.7373142933553,275.4284240208375,275.7297058105469,2816800,0.0,0.0
2020-02-04 00:00:00-05:00,278.0761596104986,279.29959273448344,276.4236095960701,278.37744140625,1982300,0.0,0.0
2020-02-05 00:00:00-05:00,280.2948099672115,282.6595087663803,278.83398453811935,282.0751953125,1731800,0.0,0.0
2020-02-06 00:00:00-05:00,283.0357968759611,285.31398131525236,281.6633912288383,284.1885986328125,1917900,0.65,0.0
2020-02-07 00:00:00-05:00,283.630525284158,287.1164336998848,282.82537609975566,286.9517517089844,1903500,0.0,0.0
2020-02-10 00:00:00-05:00,287.07072804747276,289.98022187781805,286.00939745895,287.0981750488281,2336300,0.0,0.0
2020-02-11 00:00:00-05:00,287.31776162968384,287.6837309684418,284.06058704789757,284.2527160644531,2047500,0.0,0.0
2020-02-12 00:00:00-05:00,284.3350802787583,288.64445545349895,284.3350802787583,288.3150634765625,1384600,0.0,0.0
2020-02-13 00:00:00-05:00,288.06795074438133,291.67280514241685,286.8693853803388,291.13299560546875,1438000,0.0,0.0
2020-02-14 00:00:00-05:00,291.7460051494391,292.6060483059305,289.98934145398096,291.233642578125,1113400,0.0,0.0
2020-02-18 00:00:00-05:00,291.86503071089044,295.9639603162503,291.50819172235157,294.65557861328125,1547100,0.0,0.0
2020-02-19 00:00:00-05:00,294.68304736677845,296.9246553317359,294.3628415903637,295.5430908203125,1413600,0.0,0.0
2020-02-20 00:00:00-05:00,294.90257734773,297.4186547530352,293.70401179929996,296.5128479003906,1427500,0.0,0.0
2020-02-21 00:00:00-05:00,295.1221241366192,297.59246560414454,293.7222714174658,294.56402587890625,2239000,0.0,0.0
2020-02-24 00:00:00-05:00,288.6627442175017,292.7799624393044,286.61329341536197,286.9426574707031,2300400,0.0,0.0
2020-02-25 00:00:00-05:00,288.2051760864386,289.6416339827353,278.50683759253053,278.9368591308594,2881800,0.0,0.0
2020-02-26 00:00:00-05:00,281.3889648567286,284.8199798464709,278.76309918538,279.68719482421875,2236000,0.0,0.0
2020-02-27 00:00:00-05:00,276.2928196470216,279.0559206786598,268.076671340483,268.19561767578125,3625300,0.0,0.0
2020-02-28 00:00:00-05:00,260.9857805179022,262.88883720161647,248.20410944894076,257.22540283203125,7091800,0.0,0.0
2020-03-02 00:00:00-05:00,269.3940723864493,283.182180694772,266.594367193653,282.8436584472656,7563800,0.0,0.0
2020-03-03 00:00:00-05:00,282.84372471598203,287.4458581268609,275.4235688408453,276.9789733886719,5131400,0.0,0.0
2020-03-04 00:00:00-05:00,282.066017988564,293.66741583814957,279.07415525425773,293.45697021484375,4219300,0.0,0.0
2020-03-05 00:00:00-05:00,288.9097041155618,296.9062740787109,286.5583367766021,288.90057373046875,6407700,0.0,0.0
2020-03-06 00:00:00-05:00,285.5884421666313,290.4833326693381,276.9971705272374,284.8564758300781,6185500,0.0,0.0
2020-03-09 00:00:00-04:00,270.6842452284643,283.9325213928903,268.076667959202,276.2928161621094,5203100,0.0,0.0
2020-03-10 00:00:00-04:00,281.7732199481263,283.3835184084783,269.3758316455349,283.0815734863281,4245500,0.0,0.0
2020-03-11 00:00:00-04:00,275.26795772189547,281.6084929352184,269.16534300703665,272.1297302246094,3622700,0.0,0.0
2020-03-12 00:00:00-04:00,256.58494499950774,270.4828408312015,252.83369756187443,256.0451354980469,7307600,0.0,0.0
2020-03-13 00:00:00-04:00,264.26122848673083,277.4546316663374,254.59949647348415,276.5579833984375,6100100,0.0,0.0
2020-03-16 00:00:00-04:00,257.8567784684937,274.05118056909413,255.73414505833816,259.0919494628906,5465500,0.0,0.0
2020-03-17 00:00:00-04:00,264.41684543724466,281.0595550014399,261.9465038786798,280.8765563964844,7170600,0.0,0.0
2020-03-18 00:00:00-04:00,272.65132649739587,290.9500732421875,270.8214518229167,281.3432312011719,6701800,0.0,0.0
2020-03-19 00:00:00-04:00,284.00569858436114,287.1530852180953,276.8874873082038,279.2571716308594,5429500,0.0,0.0
2020-03-20 00:00:00-04:00,281.72743252681215,281.8097735118248,262.60522558619897,265.7160339355469,6581200,0.0,0.0
2020-03-23 00:00:00-04:00,267.1707759924927,270.51944893464963,254.73678487607995,261.2419738769531,5646400,0.0,0.0
2020-03-24 00:00:00-04:00,269.53125326480955,272.05648799918515,258.7715865757217,260.7021179199219,7124200,0.0,0.0
2020-03-25 00:00:00-04:00,260.0343451257925,265.9905964085148,255.45965822273033,256.96929931640625,5639600,0.0,0.0
2020-03-26 00:00:00-04:00,257.4083642815143,268.7444467638924,256.96918448327654,267.4360656738281,5463100,0.0,0.0
2020-03-27 00:00:00-04:00,262.7058834994429,268.52486982066574,259.22910590528755,260.14404296875,4250400,0.0,0.0
2020-03-30 00:00:00-04:00,263.0352799295888,266.86886893274834,261.52563917274,266.35650634765625,4396000,0.0,0.0
2020-03-31 00:00:00-04:00,262.97128228041856,266.72250274796437,259.84218453325116,260.8760681152344,5618600,0.0,0.0
2020-04-01 00:00:00-04:00,258.3416766125146,264.2338749211032,257.005876003674,262.3857116699219,3745800,0.0,0.0
2020-04-02 00:00:00-04:00,260.1898829614855,267.8753509665378,258.7625829571903,266.6859436035156,3500600,0.0,0.0
2020-04-03 00:00:00-04:00,264.56327613335014,267.47277008040317,261.4890722498883,264.0966491699219,2650100,0.0,0.0
2020-04-06 00:00:00-04:00,268.0766144051133,279.50417172929133,264.938386336998,279.1656494140625,5272500,0.0,0.0
2020-04-07 00:00:00-04:00,280.42826409328535,283.6305444336654,277.4272710625959,277.8023986816406,4036500,0.0,0.0
2020-04-08 00:00:00-04:00,279.1564987985954,281.27002959349073,276.5672385937862,279.943359375,3964400,0.0,0.0
2020-04-09 00:00:00-04:00,273.9780546970852,278.4612430125301,272.267098060715,274.49041748046875,6487600,0.0,0.0
2020-04-13 00:00:00-04:00,273.181941365066,278.09517766374336,272.3402147634127,274.13348388671875,3120400,0.0,0.0
2020-04-14 00:00:00-04:00,276.99727691295874,287.97652488308427,275.62487091669306,287.4184265136719,4288300,0.0,0.0
2020-04-15 00:00:00-04:00,285.1310202798954,287.0615242196585,280.72101661697855,283.8775329589844,2937300,0.0,0.0
2020-04-16 00:00:00-04:00,287.9582352101456,295.1862345149255,285.49705156480206,294.2072448730469,3940000,0.0,0.0
2020-04-17 00:00:00-04:00,293.9785151603347,294.728770482068,287.30861411826874,290.87689208984375,3688000,0.0,0.0
2020-04-20 00:00:00-04:00,290.90427378256805,291.2976900501495,285.03036507941846,285.5335693359375,3156300,0.0,0.0
2020-04-21 00:00:00-04:00,284.67358865234337,285.3597915881197,273.88647068387166,275.6980285644531,3833000,0.0,0.0
2020-04-22 00:00:00-04:00,278.140942048461,284.664449531736,276.3476727401638,283.09991455078125,2970600,0.0,0.0
2020-04-23 00:00:00-04:00,280.9131967416665,283.3011976023701,278.86374613452665,279.4218444824219,2625200,0.0,0.0
2020-04-24 00:00:00-04:00,281.1876594133143,284.38993986411947,279.5224947993645,284.1337585449219,2019400,0.0,0.0
2020-04-27 00:00:00-04:00,286.42108460887135,286.64068852768224,281.42553522219356,282.5143127441406,2287300,0.0,0.0
2020-04-28 00:00:00-04:00,284.38984621478795,284.79242071548384,278.39702022752414,279.0100402832031,2425900,0.0,0.0
2020-04-29 00:00:00-04:00,279.0101577094916,282.4228561754051,275.5059320020275,280.9681091308594,3667700,0.0,0.0
2020-04-30 00:00:00-04:00,280.74800646973915,282.3528048402012,277.4650598311975,277.859375,3794300,0.7,0.0
2020-05-01 00:00:00-04:00,276.74062124224685,279.5283933169584,275.27337130895313,276.8690185546875,2525400,0.0,0.0
2020-05-04 00:00:00-04:00,277.85934592215625,280.1794244898107,275.1724619338748,279.2257080078125,2477500,0.0,0.0
2020-05-05 00:00:00-04:00,279.74844126068234,284.0951431890549,278.26286100594547,282.37115478515625,2460900,0.0,0.0
2020-05-06 00:00:00-04:00,284.20518788278486,285.232254251257,281.1056303158501,283.2606506347656,2406700,0.0,0.0
2020-05-07 00:00:00-04:00,283.6733168701962,284.15934038296587,279.26241631502376,279.69342041015625,2601800,0.0,0.0
2020-05-08 00:00:00-04:00,280.5187920099391,281.69258644768615,278.5013476873406,280.55548095703125,2337400,0.0,0.0
2020-05-11 00:00:00-04:00,280.2803127930395,285.95668756021877,279.6934017301588,284.5811462402344,1865900,0.0,0.0
2020-05-12 00:00:00-04:00,285.04882640913803,285.6999081020182,279.50082119586835,279.5466613769531,2264900,0.0,0.0
2020-05-13 00:00:00-04:00,279.5466667493069,280.97722744633097,275.2182957213867,277.0707092285156,2954900,0.0,0.0
2020-05-14 00:00:00-04:00,276.03454678008376,277.74938428683555,270.1013758001088,274.8699035644531,3718900,0.0,0.0
2020-05-15 00:00:00-04:00,274.25545026888295,274.9523722127881,271.31177153171876,274.3838195800781,4577200,0.0,0.0
2020-05-18 00:00:00-04:00,276.6855961093589,278.0336279348467,275.0349574593782,277.6393127441406,3987300,0.0,0.0
2020-05-19 00:00:00-04:00,279.3449467450929,283.3798626415997,277.9969150357675,279.3541259765625,3523000,0.0,0.0
2020-05-20 00:00:00-04:00,281.3164667438981,282.37107057223693,278.04270041222134,279.6108093261719,2827000,0.0,0.0
2020-05-21 00:00:00-04:00,279.5009115926239,279.73016854311163,276.25462533778585,276.9148864746094,2492100,0.0,0.0
2020-05-22 00:00:00-04:00,276.9515339745561,278.7213906509361,275.8694200612456,277.336669921875,2366400,0.0,0.0
2020-05-26 00:00:00-04:00,280.6196946222801,281.43583483681664,278.34545553390416,279.51007080078125,3234600,0.0,0.0
2020-05-27 00:00:00-04:00,279.28992767275673,280.8947259960601,274.62226047923247,280.61962890625,2980200,0.0,0.0
2020-05-28 00:00:00-04:00,281.7566689426363,285.19552169620795,281.4357037552119,283.875,4301900,0.0,0.0
2020-05-29 00:00:00-04:00,278.959790733942,283.2514729334279,277.2632841764669,282.87548828125,4971800,0.0,0.0
2020-06-01 00:00:00-04:00,282.35285597640734,284.0401837818253,281.03233369643374,282.71051025390625,2293700,0.0,0.0
2020-06-02 00:00:00-04:00,282.39867419550933,283.37987250574713,279.43666483029205,281.6100158691406,2528900,0.0,0.0
2020-06-03 00:00:00-04:00,281.9859568788951,282.6278873245101,280.5370657392654,281.19732666015625,2165900,0.0,0.0
2020-06-04 00:00:00-04:00,285.058077999814,289.18470282147155,283.4441002253278,284.96636962890625,4553900,0.0,0.0
2020-06-05 00:00:00-04:00,287.14881806529104,287.6073318033353,281.7933809631886,286.1492614746094,4375600,0.0,0.0
2020-06-08 00:00:00-04:00,284.8837773392259,285.461509163864,281.0322504986117,281.7016906738281,3764500,0.0,0.0
2020-06-09 00:00:00-04:00,281.98593809271074,282.9946738748491,279.84927646889366,280.1977233886719,3155800,0.0,0.0
2020-06-10 00:00:00-04:00,281.05065749171564,283.02226143503793,280.28950883448607,281.8301086425781,2713700,0.0,0.0
2020-06-11 00:00:00-04:00,281.5183089582367,283.544960211679,275.69520577655175,275.8694152832031,3443000,0.0,0.0
2020-06-12 00:00:00-04:00,277.55679999893005,279.83101089670186,271.66946956017296,273.91619873046875,4020000,0.0,0.0
2020-06-15 00:00:00-04:00,272.4029987481111,273.33838467813104,269.45934840556833,272.522216796875,3266800,0.0,0.0
2020-06-16 00:00:00-04:00,276.3463175026353,277.62097152012404,274.39304392139746,276.35546875,2633800,0.0,0.0
2020-06-17 00:00:00-04:00,276.0435918919037,276.9422888643073,274.0994981828472,274.7505798339844,2188400,0.0,0.0
2020-06-18 00:00:00-04:00,275.10830444433805,275.85109462750063,273.0816811041946,274.7139892578125,1881800,0.0,0.0
2020-06-19 00:00:00-04:00,275.2733376529451,276.850626240934,273.86113530154796,275.0165710449219,3438000,0.0,0.0
2020-06-22 00:00:00-04:00,274.83316440491325,276.4654723035633,273.50346328028047,275.52093505859375,2094400,0.0,0.0
2020-06-23 00:00:00-04:00,276.6947847198458,279.601746927629,275.7777569975607,276.2912902832031,2409600,0.0,0.0
2020-06-24 00:00:00-04:00,275.8143364776307,276.2820294331822,271.9903476772205,273.2925109863281,2398100,0.0,0.0
2020-06-25 00:00:00-04:00,272.4122124733918,276.16285194208393,270.88994332229225,275.59429931640625,2274300,0.0,0.0
2020-06-26 00:00:00-04:00,275.48426671725946,277.0523760889594,271.39433142685755,271.9537048339844,2866000,0.0,0.0
2020-06-29 00:00:00-04:00,272.76068634501604,276.6030341540684,272.2012849673183,276.56634521484375,1841700,0.0,0.0
2020-06-30 00:00:00-04:00,276.03446661938995,279.3449225799683,275.2366571434814,278.0519104003906,2391700,0.0,0.0
2020-07-01 00:00:00-04:00,277.4008601801233,280.2252929883538,275.7960618154449,279.46417236328125,1906100,0.0,0.0
2020-07-02 00:00:00-04:00,280.6105064955909,283.2882399822918,279.32667317407714,280.3720703125,2540500,0.0,0.0
2020-07-06 00:00:00-04:00,282.0135063937314,285.70912662923115,281.7475605446689,285.6449279785156,2332400,0.0,0.0
2020-07-07 00:00:00-04:00,284.2969366678477,291.660668476444,284.0218395334658,289.99169921875,3346600,0.0,0.0
2020-07-08 00:00:00-04:00,290.8260352229062,291.6605053924202,287.9557354554493,290.0740661621094,2364500,0.0,0.0
2020-07-09 00:00:00-04:00,293.44883402962046,301.68375200934287,293.15537847908,298.5291748046875,5313600,0.0,0.0
2020-07-10 00:00:00-04:00,298.95096934911953,300.234802270705,296.30074640254423,299.1618957519531,2484100,0.0,0.0
2020-07-13 00:00:00-04:00,299.22611692463545,301.8029624333126,294.82439531167915,296.1265869140625,2583200,0.0,0.0
2020-07-14 00:00:00-04:00,294.6592670113541,301.39024513748916,293.86145760736247,300.7850036621094,1844800,0.0,0.0
2020-07-15 00:00:00-04:00,300.8767284109935,301.9955030806494,298.6024901357454,299.5928955078125,1770700,0.0,0.0
2020-07-16 00:00:00-04:00,299.51960423097074,300.69339865116103,297.1720153905902,299.1986389160156,1402000,0.0,0.0
2020-07-17 00:00:00-04:00,300.14312037773806,300.6016341748232,297.6488042021765,297.8414001464844,1768100,0.0,0.0
2020-07-20 00:00:00-04:00,297.9331512514152,300.27156075788747,295.8881693482288,299.4187316894531,1863300,0.0,0.0
2020-07-21 00:00:00-04:00,299.86800891000826,303.98545365498506,299.4094951349165,300.5466003417969,1874200,0.0,0.0
2020-07-22 00:00:00-04:00,302.2981123615788,302.3072915920039,298.0431192776507,301.06011962890625,1312600,0.0,0.0
2020-07-23 00:00:00-04:00,300.87672256771435,302.9675441081346,298.336538530814,299.05181884765625,1561700,0.0,0.0
2020-07-24 00:00:00-04:00,299.15273142535574,301.47281003027683,297.73134990304726,298.7492370605469,1423400,0.0,0.0
2020-07-27 00:00:00-04:00,298.6575684644632,301.7021070822299,298.1990546239127,300.41827392578125,2083300,0.0,0.0
2020-07-28 00:00:00-04:00,300.7575830795681,302.6191482356598,298.78597907451973,300.3907775878906,1374000,0.0,0.0
