symbol,timestamp,open,high,low,close,volume,trade_count,vwap
META,2025-01-02 05:00:00+00:00,589.72,604.91,587.82,599.24,12682269.0,248322.0,596.904149
META,2025-01-03 05:00:00+00:00,604.76,609.5,596.4136,604.63,11436784.0,220346.0,603.230194
META,2025-01-06 05:00:00+00:00,611.825,630.99,605.62,630.2,14560754.0,301412.0,622.11867
META,2025-01-07 05:00:00+00:00,631.7,632.1011,608.23,617.89,12071479.0,283114.0,618.729172
META,2025-01-08 05:00:00+00:00,613.395,616.4397,602.79,610.72,10085846.0,226180.0,610.917623
META,2025-01-10 05:00:00+00:00,610.03,629.91,597.34,615.86,19256564.0,394275.0,616.862344
META,2025-01-13 05:00:00+00:00,607.1,608.97,598.445,608.33,10785031.0,251995.0,604.965757
META,2025-01-14 05:00:00+00:00,605.065,605.49,588.55,594.25,13598342.0,318112.0,595.44357
META,2025-01-15 05:00:00+00:00,610.21,622.46,606.5,617.12,15524302.0,295460.0,615.927168
META,2025-01-16 05:00:00+00:00,611.5,616.25,609.71,611.3,8355349.0,193828.0,612.598726
META,2025-01-17 05:00:00+00:00,624.05,624.97,603.67,612.77,17280600.0,283468.0,615.312767
META,2025-01-21 05:00:00+00:00,617.825,621.5,609.0082,616.46,11674016.0,271033.0,616.269775
META,2025-01-22 05:00:00+00:00,623.3,633.7,619.435,623.5,12274011.0,264124.0,626.17797
META,2025-01-23 05:00:00+00:00,627.36,636.6,621.15,636.45,9910163.0,225153.0,631.100117
META,2025-01-24 05:00:00+00:00,636.4,652.0,634.2,647.49,19065329.0,423876.0,645.257486
META,2025-01-27 05:00:00+00:00,626.61,663.87,625.1,659.88,28399190.0,620713.0,650.979746
META,2025-01-28 05:00:00+00:00,666.0,682.58,659.465,674.33,20950107.0,470037.0,673.570106
META,2025-01-29 05:00:00+00:00,675.0,681.0459,665.67,676.49,21377820.0,503477.0,673.917489
META,2025-01-30 05:00:00+00:00,696.82,710.79,676.1,687.0,29322898.0,580180.0,693.664519
META,2025-01-31 05:00:00+00:00,691.0,705.2999,685.58,689.18,19331660.0,390412.0,695.744037
META,2025-02-03 05:00:00+00:00,675.91,704.0,675.25,697.46,21407254.0,425091.0,695.459039
META,2025-02-04 05:00:00+00:00,702.5,707.71,691.61,704.19,13780701.0,307800.0,702.446192
META,2025-02-05 05:00:00+00:00,703.55,718.14,699.01,704.87,17793766.0,339273.0,706.570381
META,2025-02-06 05:00:00+00:00,705.88,718.9,703.5,711.99,13080690.0,290274.0,711.680497
META,2025-02-07 05:00:00+00:00,716.795,725.01,711.75,714.52,16351458.0,331129.0,717.849065
META,2025-02-10 05:00:00+00:00,718.56,721.2,711.33,717.4,12901224.0,279128.0,716.201375
META,2025-02-11 05:00:00+00:00,713.32,723.66,710.04,719.8,12997959.0,258899.0,717.906286
META,2025-02-12 05:00:00+00:00,715.3,727.1,712.6,725.38,12016517.0,259828.0,721.948656
META,2025-02-13 05:00:00+00:00,721.5197,729.0,718.04,728.56,12569064.0,273427.0,724.267545
META,2025-02-14 05:00:00+00:00,726.14,740.91,725.62,736.67,16901249.0,321136.0,734.723768
META,2025-02-18 05:00:00+00:00,736.0,737.0,706.44,716.37,21938703.0,483676.0,717.175546
META,2025-02-19 05:00:00+00:00,704.095,707.0,695.39,703.77,17517397.0,398537.0,701.994378
META,2025-02-20 05:00:00+00:00,697.275,705.63,693.64,694.84,12587408.0,273924.0,697.3564
META,2025-02-21 05:00:00+00:00,696.58,703.87,682.36,683.55,15660355.0,324895.0,690.017797
META,2025-02-24 05:00:00+00:00,686.28,687.27,662.45,668.13,15676994.0,363259.0,670.691578
META,2025-02-25 05:00:00+00:00,665.972,668.0,641.86,657.5,20579662.0,426919.0,655.370718
META,2025-02-26 05:00:00+00:00,659.65,683.0078,658.0,673.7,14488705.0,332634.0,673.972799
META,2025-02-27 05:00:00+00:00,682.45,688.6469,657.57,658.24,12500013.0,288475.0,668.36171
META,2025-02-28 05:00:00+00:00,658.04,669.63,642.6017,668.2,17534168.0,316028.0,661.364329
META,2025-03-03 05:00:00+00:00,673.675,681.25,650.8439,655.05,10843763.0,278828.0,663.506106
META,2025-03-04 05:00:00+00:00,645.51,649.75,623.65,640.0,21495208.0,496156.0,635.606659
META,2025-03-05 05:00:00+00:00,641.0,659.5,637.66,656.47,13770026.0,298281.0,649.721311
META,2025-03-06 05:00:00+00:00,648.0,650.5625,624.11,627.93,13446454.0,335006.0,635.077933
META,2025-03-07 05:00:00+00:00,625.37,634.79,600.61,625.66,21375671.0,421322.0,617.160003
META,2025-03-10 04:00:00+00:00,608.07,610.1059,586.8701,597.99,21999943.0,518102.0,596.461726
META,2025-03-11 04:00:00+00:00,595.055,614.934,593.33,605.71,17401469.0,355019.0,605.678578
META,2025-03-12 04:00:00+00:00,629.9,633.33,609.35,619.56,15746966.0,341531.0,621.843686
META,2025-03-13 04:00:00+00:00,620.245,620.5,586.51,590.64,16480324.0,378837.0,596.297556
META,2025-03-14 04:00:00+00:00,602.805,608.86,594.78,607.6,12364505.0,284749.0,604.344467
META,2025-03-17 04:00:00+00:00,607.46,613.1,598.0,604.9,15473909.0,313855.0,603.715714
META,2025-03-18 04:00:00+00:00,600.05,600.25,574.66,582.36,20297708.0,426608.0,581.41941
META,2025-03-19 04:00:00+00:00,584.28,592.3223,574.77,584.06,20537498.0,354108.0,583.151368
META,2025-03-20 04:00:00+00:00,582.755,610.2,579.51,586.0,24336505.0,420212.0,595.625607
META,2025-03-21 04:00:00+00:00,583.425,597.545,580.95,596.25,25015864.0,313359.0,592.352574
META,2025-03-24 04:00:00+00:00,614.97,622.54,612.2001,618.85,15741274.0,335865.0,617.086381
META,2025-03-25 04:00:00+00:00,626.76,633.88,621.18,626.31,15312540.0,302695.0,627.150651
META,2025-03-26 04:00:00+00:00,624.89,626.7499,606.61,610.98,12661891.0,279796.0,614.63144
META,2025-03-27 04:00:00+00:00,602.0,614.25,600.1,602.58,10436524.0,225982.0,606.376248
META,2025-03-28 04:00:00+00:00,600.31,601.75,573.92,576.74,17602823.0,432473.0,582.707261
